timestamp,node_id,tilt_mean,tilt_rate,strain_delta,vib_rms,vib_peak,vib_dominant_freq,crack_status,temp_humidity_index,label
2026-01-25 05:30:00,N5,0.0434,0.017702,1.303,0.02344,0.05693,11.95,1,0.8313,0
2026-01-25 05:35:00,N1,0.01831,-0.02446,0.089,0.02719,0.04442,12.56,1,0.7848,0
2026-01-25 05:35:00,N2,0.01732,-0.013809,-0.062,0.04316,0.12619,11.2,1,0.8435,0
2026-01-25 05:35:00,N3,0.03213,-0.015868,-1.351,0.03478,0.06513,15.11,1,0.8084,0
2026-01-25 05:35:00,N4,0.01872,-0.025579,-0.673,0.03629,0.10593,13.87,1,0.8519,0
2026-01-25 05:35:00,N5,0.02959,-0.013801,0.685,0.03275,0.07747,14.34,1,0.8014,0
2026-01-25 05:40:00,N1,0.00342,-0.014886,0.424,0.03095,0.07045,11.39,1,0.805,0
2026-01-25 05:40:00,N2,0.03067,0.013353,1.659,0.03389,0.09671,9.68,1,0.8072,0
2026-01-25 05:40:00,N3,0.04674,0.014613,0.513,0.03359,0.06197,11.63,1,0.8256,0
2026-01-25 05:40:00,N4,0.01969,0.000974,0.171,0.02444,0.05772,10.04,1,0.7908,0
2026-01-25 05:40:00,N5,0.00433,-0.025265,-0.667,0.01748,0.03689,17.61,1,0.8498,0
2026-01-25 05:45:00,N1,0.03927,0.035843,-0.423,0.02175,0.05059,13.19,1,0.8239,0
2026-01-25 05:45:00,N2,0.0425,0.011833,0.49,0.03295,0.06949,17.17,1,0.7737,0
2026-01-25 05:45:00,N3,0.02587,-0.02087,0.392,0.02645,0.05581,12.18,1,0.8142,0
2026-01-25 05:45:00,N4,0.01276,-0.006925,1.631,0.02164,0.0391,8.73,1,0.8207,0
2026-01-25 05:45:00,N5,0.03214,0.027814,-0.159,0.02297,0.06552,14.68,1,0.8207,0
2026-01-25 05:50:00,N1,0.01617,-0.023097,-0.48,0.02287,0.04918,9.83,1,0.8354,0
2026-01-25 05:50:00,N2,0.01719,-0.02531,0.958,0.01713,0.03445,14.59,1,0.7897,0
2026-01-25 05:50:00,N3,0.02556,-0.000312,-0.683,0.01774,0.04854,11.42,1,0.811,0
2026-01-25 05:50:00,N4,0.03675,0.023984,1.418,0.01431,0.03357,14.42,1,0.8182,0
2026-01-25 05:50:00,N5,0.03111,-0.001029,-0.835,0.00263,0.00718,16.24,1,0.8178,0
2026-01-25 05:55:00,N1,0.01811,0.001937,0.659,0.02106,0.0622,10.92,1,0.7917,0
2026-01-25 05:55:00,N2,0.02236,0.005171,-0.35,0.01253,0.03433,15.29,1,0.8012,0
2026-01-25 05:55:00,N3,0.01313,-0.012421,-0.068,0.01232,0.03182,12.65,1,0.8077,0
2026-01-25 05:55:00,N4,0.01958,-0.017163,0.425,0.03205,0.07032,14.53,1,0.8112,0
2026-01-25 05:55:00,N5,0.01712,-0.01399,-0.176,0.00213,0.00614,13.05,1,0.8321,0
2026-01-25 06:00:00,N1,0.03728,0.019171,0.492,0.02876,0.06134,13.63,1,0.8424,0
2026-01-25 06:00:00,N2,0.02663,0.004269,-0.19,0.02608,0.05068,11.09,1,0.8139,0
2026-01-25 06:00:00,N3,0.01324,0.000105,0.579,0.03152,0.06184,17.48,1,0.8272,0
2026-01-25 06:00:00,N4,0.03709,0.017506,0.004,0.03638,0.10315,11.36,1,0.8267,0
2026-01-25 06:00:00,N5,0.04292,0.025798,1.241,0.00854,0.02352,14.05,1,0.7931,0
2026-01-25 06:05:00,N1,0.00936,-0.027913,-0.173,0.02504,0.05848,17.88,1,0.8157,0
2026-01-25 06:05:00,N2,0.02167,-0.00496,-0.458,0.03548,0.07726,9.32,1,0.8073,0
2026-01-25 06:05:00,N3,0.04793,0.034688,-0.007,0.03682,0.06908,10.8,1,0.7988,0
2026-01-25 06:05:00,N4,0.02941,-0.007681,-0.167,0.02767,0.0534,11.47,1,0.8439,0
2026-01-25 06:05:00,N5,0.01714,-0.025779,0.167,0.02111,0.06077,13.95,1,0.7862,0
2026-01-25 06:10:00,N1,0.00886,-0.000504,1.262,0.03119,0.04954,12.51,1,0.8197,0
2026-01-25 06:10:00,N2,0.01278,-0.008887,-0.057,0.03768,0.11251,12.94,1,0.7968,0
2026-01-25 06:10:00,N3,0.05415,0.006223,0.469,0.00954,0.02757,13.56,1,0.8209,0
2026-01-25 06:10:00,N4,0.04641,0.016998,-1.169,0.02525,0.06174,14.71,1,0.8062,0
2026-01-25 06:10:00,N5,0.01745,0.000306,0.495,0.02661,0.0749,12.44,1,0.8069,0
2026-01-25 06:15:00,N1,0.04896,0.0401,-0.507,0.01882,0.02947,11.48,1,0.8104,0
2026-01-25 06:15:00,N2,0.00453,-0.008252,1.323,0.03186,0.07429,8.14,1,0.8197,0
2026-01-25 06:15:00,N3,0.02929,-0.02486,0.766,0.03273,0.06683,17.41,1,0.804,0
2026-01-25 06:15:00,N4,0.01324,-0.033165,-1.099,0.01879,0.04508,8.5,1,0.8031,0
2026-01-25 06:15:00,N5,0.02473,0.007281,0.243,0.02475,0.0634,15.54,1,0.8275,0
2026-01-25 06:20:00,N1,0.02684,-0.022123,0.49,0.02446,0.05805,9.79,1,0.7688,0
2026-01-25 06:20:00,N2,0.03196,0.027431,-0.791,0.01995,0.05643,12.47,1,0.8263,0
2026-01-25 06:20:00,N3,0.0408,0.011507,1.273,0.02634,0.0601,15.41,1,0.8223,0
2026-01-25 06:20:00,N4,0.02968,0.016435,-1.936,0.01755,0.04372,16.65,1,0.7765,0
2026-01-25 06:20:00,N5,0.02406,-0.000674,-1.715,0.01744,0.02809,11.13,1,0.7865,0
2026-01-25 06:25:00,N1,0.02097,-0.005869,0.496,0.04011,0.11534,14.68,1,0.8065,0
2026-01-25 06:25:00,N2,0.03562,0.003657,1.643,0.02608,0.03947,9.21,1,0.8028,0
2026-01-25 06:25:00,N3,0.04567,0.004867,1.999,0.03033,0.0488,11.92,1,0.7738,0
2026-01-25 06:25:00,N4,0.0474,0.01772,0.958,0.02133,0.04303,9.72,1,0.8203,0
2026-01-25 06:25:00,N5,0.00169,-0.022371,-0.576,0.02604,0.04064,18.0,1,0.7983,0
2026-01-25 06:30:00,N1,0.03199,0.011025,0.162,0.04537,0.12402,13.99,1,0.776,0
2026-01-25 06:30:00,N2,0.03495,-0.000667,0.021,0.0289,0.06241,14.39,1,0.7771,0
2026-01-25 06:30:00,N3,0.03194,-0.013727,-0.323,0.04617,0.13186,9.92,1,0.8062,0
2026-01-25 06:30:00,N4,0.01161,-0.035784,0.687,0.02745,0.07007,12.99,1,0.8012,0
2026-01-25 06:30:00,N5,0.0027,0.001015,0.767,0.0231,0.03722,9.57,1,0.8294,0
2026-01-25 06:35:00,N1,0.03044,-0.001557,1.121,0.02264,0.05312,13.79,1,0.7852,0
2026-01-25 06:35:00,N2,0.01528,-0.019676,0.849,0.01719,0.02892,10.57,1,0.7996,0
2026-01-25 06:35:00,N3,0.03121,-0.000724,-0.246,0.0241,0.06885,15.56,1,0.8083,0
2026-01-25 06:35:00,N4,0.03419,0.022574,-0.598,0.02853,0.04421,15.31,1,0.8302,0
2026-01-25 06:35:00,N5,0.01308,0.010378,0.21,0.02642,0.06806,16.13,1,0.7813,0
2026-01-25 06:40:00,N1,0.03278,0.002338,1.399,0.03816,0.08594,8.35,1,0.8148,0
2026-01-25 06:40:00,N2,0.01854,0.003261,1.454,0.0394,0.06825,13.15,1,0.8018,0
2026-01-25 06:40:00,N3,0.03631,0.0051,-0.942,0.02585,0.06445,13.48,1,0.8319,0
2026-01-25 06:40:00,N4,0.03642,0.00223,0.426,0.02356,0.06039,8.38,1,0.7833,0
2026-01-25 06:40:00,N5,0.00734,-0.00574,-1.67,0.03076,0.04884,12.7,1,0.8049,0
2026-01-25 06:45:00,N1,0.04505,0.012279,-0.834,0.03768,0.09973,15.25,1,0.7911,0
2026-01-25 06:45:00,N2,0.02288,0.004344,0.227,0.03074,0.04876,8.92,1,0.8053,0
2026-01-25 06:45:00,N3,0.01176,-0.024549,-0.912,0.03325,0.09856,11.79,1,0.8167,0
2026-01-25 06:45:00,N4,0.01392,-0.022496,-1.047,0.03654,0.08701,17.39,1,0.7843,0
2026-01-25 06:45:00,N5,0.02402,0.016679,-0.277,0.02945,0.06534,15.51,1,0.7984,0
2026-01-25 06:50:00,N1,0.01684,-0.028213,-1.744,0.0332,0.0499,13.57,1,0.8055,0
2026-01-25 06:50:00,N2,0.01181,-0.01107,0.265,0.0222,0.05525,11.57,1,0.7909,0
2026-01-25 06:50:00,N3,0.03131,0.019548,0.303,0.02125,0.03314,8.83,1,0.7808,0
2026-01-25 06:50:00,N4,0.0101,-0.003823,0.299,0.02382,0.06042,17.14,1,0.7992,0
2026-01-25 06:50:00,N5,0.01831,-0.005711,-0.12,0.02655,0.05443,14.35,1,0.7921,0
2026-01-25 06:55:00,N1,0.01247,-0.004375,-0.326,0.00724,0.01518,8.53,1,0.8079,0
2026-01-25 06:55:00,N2,0.00504,-0.006775,-0.621,0.05036,0.12595,9.78,1,0.7979,0
2026-01-25 06:55:00,N3,0.01598,-0.01533,1.501,0.02198,0.04142,13.3,1,0.7759,0
2026-01-25 06:55:00,N4,0.03397,0.023877,1.747,0.01666,0.04426,10.61,1,0.7729,0
2026-01-25 06:55:00,N5,0.00741,-0.010896,-0.752,0.00472,0.0097,13.48,1,0.7565,0
2026-01-25 07:00:00,N1,0.02623,0.01376,-0.732,0.0108,0.01778,13.44,1,0.7959,0
2026-01-25 07:00:00,N2,0.01706,0.01202,0.56,0.02953,0.08599,13.42,1,0.7486,0
2026-01-25 07:00:00,N3,0.01022,-0.005762,0.37,0.04152,0.07003,11.88,1,0.7897,0
2026-01-25 07:00:00,N4,0.03827,0.004299,-0.227,0.01408,0.03985,14.61,1,0.755,0
2026-01-25 07:00:00,N5,0.02287,0.015464,0.878,0.02033,0.03928,13.03,1,0.8224,0
2026-01-25 07:05:00,N1,0.01715,-0.009079,-0.306,0.01994,0.04448,14.83,1,0.7484,0
2026-01-25 07:05:00,N2,0.02058,0.003522,1.346,0.05603,0.13086,10.51,1,0.7778,0
2026-01-25 07:05:00,N3,0.04133,0.03111,-0.162,0.01665,0.04438,8.86,1,0.7572,0
2026-01-25 07:05:00,N4,0.00628,-0.03199,1.151,0.01973,0.05795,14.34,1,0.7921,0
2026-01-25 07:05:00,N5,0.03476,0.011888,0.857,0.01889,0.03853,12.62,1,0.7923,0
2026-01-25 07:10:00,N1,0.01808,0.000931,1.488,0.02001,0.05324,9.23,1,0.7908,0
2026-01-25 07:10:00,N2,0.02755,0.006969,-0.1,0.01019,0.02506,13.01,1,0.7682,0
2026-01-25 07:10:00,N3,0.01521,-0.026126,-0.786,0.03825,0.07136,8.93,1,0.7933,0
2026-01-25 07:10:00,N4,0.03309,0.026808,-0.896,0.02167,0.03718,16.34,1,0.7797,0
2026-01-25 07:10:00,N5,0.0359,0.001138,-0.04,0.03295,0.0721,12.16,1,0.803,0
2026-01-25 07:15:00,N1,0.0276,0.009521,2.179,0.01587,0.03526,17.41,1,0.7943,0
2026-01-25 07:15:00,N2,0.00429,-0.023262,-0.05,0.02489,0.04827,12.75,1,0.755,0
2026-01-25 07:15:00,N3,0.01843,0.003222,-0.788,0.02471,0.05275,13.01,1,0.7778,0
2026-01-25 07:15:00,N4,0.00627,-0.026817,0.425,0.01012,0.02862,11.62,1,0.7826,0
2026-01-25 07:15:00,N5,0.01268,-0.023218,-0.206,0.02729,0.04462,15.62,1,0.7939,0
2026-01-25 07:20:00,N1,0.02542,-0.002178,-0.748,0.03056,0.05965,16.42,1,0.7918,0
2026-01-25 07:20:00,N2,0.00531,0.001025,-1.21,0.02366,0.0683,10.71,1,0.7601,0
2026-01-25 07:20:00,N3,0.00456,-0.013867,0.265,0.03284,0.06135,9.83,1,0.801,0
2026-01-25 07:20:00,N4,0.01817,0.011892,0.61,0.03281,0.0899,9.83,1,0.7693,0
2026-01-25 07:20:00,N5,0.00922,-0.003459,1.969,0.04488,0.08769,11.85,1,0.787,0
2026-01-25 07:25:00,N1,0.02705,0.001631,0.179,0.03112,0.06843,8.23,1,0.7657,0
2026-01-25 07:25:00,N2,0.02812,0.022805,0.057,0.03078,0.08497,16.66,1,0.7555,0
2026-01-25 07:25:00,N3,0.02145,0.016886,-0.501,0.00774,0.01179,10.74,1,0.7457,0
2026-01-25 07:25:00,N4,0.01002,-0.008143,0.438,0.01022,0.02149,15.43,1,0.7795,0
2026-01-25 07:25:00,N5,0.00893,-0.000296,0.516,0.03619,0.06338,12.14,1,0.7547,0
2026-01-25 07:30:00,N1,0.02386,-0.003189,0.15,0.04291,0.08708,9.78,1,0.7336,0
2026-01-25 07:30:00,N2,0.01142,-0.016692,-0.581,0.0474,0.09327,11.44,1,0.7516,0
2026-01-25 07:30:00,N3,0.00225,-0.019198,1.322,0.02856,0.07389,16.87,1,0.7272,0
2026-01-25 07:30:00,N4,0.04721,0.037185,0.122,0.03073,0.05217,11.62,1,0.7497,0
2026-01-25 07:30:00,N5,0.02288,0.013957,-0.561,0.02616,0.06741,11.55,1,0.733,0
2026-01-25 07:35:00,N1,0.01867,-0.005192,0.255,0.01893,0.03305,14.65,1,0.7482,0
2026-01-25 07:35:00,N2,0.021,0.009575,-1.149,0.02806,0.08152,9.82,1,0.769,0
2026-01-25 07:35:00,N3,0.02387,0.021622,-0.026,0.0262,0.05481,11.16,1,0.7431,0
2026-01-25 07:35:00,N4,0.01018,-0.037032,-0.406,0.03473,0.05764,13.42,1,0.783,0
2026-01-25 07:35:00,N5,0.01399,-0.008891,1.585,0.02335,0.03965,17.37,1,0.7918,0
2026-01-25 07:40:00,N1,0.02293,0.004257,-1.129,0.01849,0.04868,9.84,1,0.7458,0
2026-01-25 07:40:00,N2,0.00322,-0.017776,0.239,0.02328,0.05495,12.64,1,0.7822,0
2026-01-25 07:40:00,N3,0.03444,0.010573,-1.262,0.0166,0.02508,15.06,1,0.76,0
2026-01-25 07:40:00,N4,0.02201,0.011834,-0.357,0.03178,0.06391,16.74,1,0.7595,0
2026-01-25 07:40:00,N5,0.01032,-0.003678,0.177,0.02221,0.05772,10.09,1,0.765,0
2026-01-25 07:45:00,N1,0.02592,0.002996,0.945,0.02687,0.04835,15.8,1,0.7609,0
2026-01-25 07:45:00,N2,0.0242,0.020982,1.064,0.03236,0.08086,17.56,1,0.7631,0
2026-01-25 07:45:00,N3,0.00997,-0.024478,0.517,0.02058,0.04324,14.02,1,0.7302,0
2026-01-25 07:45:00,N4,0.02138,-0.000628,-0.42,0.01445,0.04011,11.41,1,0.7624,0
2026-01-25 07:45:00,N5,0.01825,0.007939,-1.183,0.01502,0.02891,16.74,1,0.7207,0
2026-01-25 07:50:00,N1,0.03736,0.011437,0.667,0.01212,0.0333,11.08,1,0.7553,0
2026-01-25 07:50:00,N2,0.00442,-0.019786,-1.967,0.02012,0.05809,9.85,1,0.7292,0
2026-01-25 07:50:00,N3,0.0076,-0.002366,-0.939,0.02373,0.05292,12.17,1,0.7597,0
2026-01-25 07:50:00,N4,0.01856,-0.002823,-0.634,0.03617,0.09817,13.11,1,0.7599,0
2026-01-25 07:50:00,N5,0.02842,0.010168,-0.577,0.03089,0.06553,13.01,1,0.7283,0
2026-01-25 07:55:00,N1,0.03254,-0.004822,-0.449,0.0437,0.10788,16.6,1,0.7318,0
2026-01-25 07:55:00,N2,0.01126,0.006837,0.386,0.02468,0.04873,11.9,1,0.7284,0
2026-01-25 07:55:00,N3,0.0196,0.011999,0.163,0.03962,0.11786,14.88,1,0.7286,0
2026-01-25 07:55:00,N4,0.01296,-0.005603,0.721,0.01291,0.03255,17.76,1,0.7299,0
2026-01-25 07:55:00,N5,0.04564,0.017216,-0.721,0.02621,0.07084,11.58,1,0.7498,0
2026-01-25 08:00:00,N1,0.03445,0.001916,0.909,0.02142,0.05833,8.74,1,0.7282,0
2026-01-25 08:00:00,N2,0.01136,0.000101,0.552,0.01714,0.03308,16.9,1,0.7179,0
2026-01-25 08:00:00,N3,0.0045,-0.015095,-0.029,0.00678,0.01786,14.17,1,0.7114,0
2026-01-25 08:00:00,N4,0.00897,-0.003983,-0.564,0.04386,0.10737,17.77,1,0.7497,0
2026-01-25 08:00:00,N5,0.01959,-0.026049,-0.151,0.01557,0.04243,10.33,1,0.7464,0
2026-01-25 08:05:00,N1,0.03169,-0.002766,-1.24,0.02421,0.0413,12.11,1,0.7146,0
2026-01-25 08:05:00,N2,0.01366,0.002302,1.155,0.02228,0.06133,9.85,1,0.7478,0
2026-01-25 08:05:00,N3,0.01498,0.010479,0.741,0.02926,0.04464,11.51,1,0.7378,0
2026-01-25 08:05:00,N4,0.01149,0.002511,0.202,0.03296,0.08445,17.64,1,0.7408,0
2026-01-25 08:05:00,N5,0.02655,0.006964,0.612,0.03583,0.07498,13.14,1,0.728,0
2026-01-25 08:10:00,N1,0.01679,-0.014902,-1.452,0.02636,0.05493,17.47,1,0.7135,0
2026-01-25 08:10:00,N2,0.00809,-0.005564,0.046,0.02704,0.07715,17.45,1,0.7335,0
2026-01-25 08:10:00,N3,0.04833,0.033351,-0.981,0.02879,0.04941,10.38,1,0.7605,0
2026-01-25 08:10:00,N4,0.02412,0.01263,-0.583,0.04115,0.11128,15.09,1,0.7504,0
2026-01-25 08:10:00,N5,0.02976,0.003208,0.313,0.02264,0.04443,12.03,1,0.6821,0
2026-01-25 08:15:00,N1,0.0128,-0.003982,0.104,0.02352,0.03986,10.16,1,0.7265,0
2026-01-25 08:15:00,N2,0.0185,0.010404,0.781,0.03016,0.07738,10.75,1,0.7444,0
2026-01-25 08:15:00,N3,0.00588,-0.042457,0.832,0.02745,0.05134,13.62,1,0.7085,0
2026-01-25 08:15:00,N4,0.01748,-0.006633,0.585,0.02136,0.04804,12.65,1,0.7622,0
2026-01-25 08:15:00,N5,0.00771,-0.022049,-0.062,0.0163,0.04552,9.07,1,0.7298,0
2026-01-25 08:20:00,N1,0.03057,0.017764,0.226,0.02224,0.03338,13.43,1,0.7356,0
2026-01-25 08:20:00,N2,0.02863,0.010136,1.02,0.0328,0.08078,16.13,1,0.7199,0
2026-01-25 08:20:00,N3,0.02969,0.023813,0.855,0.02756,0.05988,10.69,1,0.7575,0
2026-01-25 08:20:00,N4,0.00796,-0.009525,-0.745,0.03204,0.0648,8.18,1,0.7121,0
2026-01-25 08:20:00,N5,0.00457,-0.003137,0.671,0.0181,0.0481,14.44,1,0.6885,0
2026-01-25 08:25:00,N1,0.01962,-0.010953,-0.261,0.04855,0.12789,10.43,1,0.6904,0
2026-01-25 08:25:00,N2,0.01948,-0.009154,-0.748,0.01957,0.03615,8.21,1,0.715,0
2026-01-25 08:25:00,N3,0.0302,0.000506,0.974,0.02205,0.05301,17.72,1,0.7229,0
2026-01-25 08:25:00,N4,0.00962,0.00166,-1.555,0.01322,0.03392,9.21,1,0.7124,0
2026-01-25 08:25:00,N5,0.02462,0.020048,-0.893,0.02485,0.06626,17.77,1,0.7431,0
2026-01-25 08:30:00,N1,0.02069,0.001073,0.746,0.02586,0.07673,11.4,1,0.664,0
2026-01-25 08:30:00,N2,0.00755,-0.011931,-1.166,0.02902,0.06326,16.28,1,0.6963,0
2026-01-25 08:30:00,N3,0.0101,-0.020094,-1.19,0.02954,0.06058,12.01,1,0.7189,0
2026-01-25 08:30:00,N4,0.05144,0.041821,0.292,0.01368,0.0351,13.96,1,0.7149,0
2026-01-25 08:30:00,N5,0.00523,-0.019388,-0.946,0.03385,0.06089,12.0,1,0.721,0
2026-01-25 08:35:00,N1,0.02093,0.000244,-0.676,0.02982,0.07348,8.77,1,0.6563,0
2026-01-25 08:35:00,N2,0.0095,0.001947,-0.618,0.03207,0.05378,16.49,1,0.7145,0
2026-01-25 08:35:00,N3,0.00723,-0.002871,-1.041,0.02291,0.04492,11.95,1,0.7148,0
2026-01-25 08:35:00,N4,0.00547,-0.045972,-0.408,0.02881,0.06525,15.46,1,0.7289,0
2026-01-25 08:35:00,N5,0.03841,0.033179,0.224,0.02301,0.04439,13.68,1,0.7039,0
2026-01-25 08:40:00,N1,0.00758,-0.013355,0.803,0.02006,0.03337,8.2,1,0.7048,0
2026-01-25 08:40:00,N2,0.00642,-0.003076,-2.284,0.01527,0.04332,15.95,1,0.6888,0
2026-01-25 08:40:00,N3,0.01628,0.009051,0.287,0.04632,0.1108,14.77,1,0.6799,0
2026-01-25 08:40:00,N4,0.02206,0.016596,-0.827,0.01859,0.02953,13.72,1,0.6788,0
2026-01-25 08:40:00,N5,0.02866,-0.009754,-0.4,0.01776,0.02882,10.92,1,0.6891,0
2026-01-25 08:45:00,N1,0.00724,-0.000336,0.459,0.03116,0.08951,9.38,1,0.7211,0
2026-01-25 08:45:00,N2,0.01033,0.003912,0.749,0.02341,0.05633,11.1,1,0.6713,0
2026-01-25 08:45:00,N3,0.01334,-0.002946,-2.37,0.0166,0.04749,17.32,1,0.6877,0
2026-01-25 08:45:00,N4,0.0355,0.013438,-0.385,0.00792,0.02061,15.82,1,0.6809,0
2026-01-25 08:45:00,N5,0.01211,-0.016554,0.696,0.02431,0.05918,17.51,1,0.6968,0
2026-01-25 08:50:00,N1,0.02756,0.020319,1.309,0.02531,0.06288,10.85,1,0.6885,0
2026-01-25 08:50:00,N2,0.01885,0.008522,-0.736,0.01703,0.04051,12.75,1,0.6755,0
2026-01-25 08:50:00,N3,0.02856,0.015228,-0.97,0.03667,0.08929,13.49,1,0.694,0
2026-01-25 08:50:00,N4,0.00782,-0.02768,-1.614,0.0399,0.11612,17.53,1,0.668,0
2026-01-25 08:50:00,N5,0.02708,0.014974,-0.877,0.04574,0.10942,8.13,1,0.7125,0
2026-01-25 08:55:00,N1,0.01675,-0.010812,-1.61,0.02749,0.0765,14.78,1,0.6829,0
2026-01-25 08:55:00,N2,0.01322,-0.005634,-0.945,0.01978,0.05637,8.41,1,0.6651,0
2026-01-25 08:55:00,N3,0.02523,-0.003338,-0.121,0.02575,0.06931,17.65,1,0.6719,0
2026-01-25 08:55:00,N4,0.00914,0.001319,-0.963,0.02886,0.06041,9.15,1,0.685,0
2026-01-25 08:55:00,N5,0.01462,-0.01246,0.58,0.03032,0.07273,17.28,1,0.6924,0
2026-01-25 09:00:00,N1,0.03636,0.019616,-0.59,0.02978,0.07447,14.51,1,0.6658,0
2026-01-25 09:00:00,N2,0.00798,-0.005242,-0.114,0.01133,0.02224,16.75,1,0.6517,0
2026-01-25 09:00:00,N3,0.00814,-0.017082,-0.351,0.04042,0.06176,8.82,1,0.6764,0
2026-01-25 09:00:00,N4,0.00172,-0.007417,-0.785,0.02626,0.04547,12.01,1,0.6855,0
2026-01-25 09:00:00,N5,0.03108,0.016456,-1.286,0.00446,0.01165,16.68,1,0.6691,0
2026-01-25 09:05:00,N1,0.02349,-0.012875,-0.936,0.03383,0.07574,13.07,1,0.6664,0
2026-01-25 09:05:00,N2,0.01408,0.0061,0.179,0.01985,0.04562,15.2,1,0.6649,0
2026-01-25 09:05:00,N3,0.00789,-0.000252,-0.703,0.00276,0.00573,16.29,1,0.6625,0
2026-01-25 09:05:00,N4,0.02279,0.02107,0.23,0.01692,0.04207,9.09,1,0.6846,0
2026-01-25 09:05:00,N5,0.01113,-0.019946,0.268,0.00995,0.0231,9.23,1,0.6776,0
2026-01-25 09:10:00,N1,0.00677,-0.016723,0.4,0.032,0.05163,12.36,1,0.67,0
2026-01-25 09:10:00,N2,0.01734,0.003259,-1.082,0.03157,0.07367,14.73,1,0.6537,0
2026-01-25 09:10:00,N3,0.01552,0.007626,-1.002,0.01971,0.0362,11.94,1,0.6483,0
2026-01-25 09:10:00,N4,0.02862,0.005825,0.449,0.02421,0.05385,13.14,1,0.643,0
2026-01-25 09:10:00,N5,0.02629,0.015164,-0.794,0.02727,0.0576,11.18,1,0.6846,0
2026-01-25 09:15:00,N1,0.01028,0.003517,1.028,0.02477,0.04009,12.76,1,0.651,0
2026-01-25 09:15:00,N2,0.01502,-0.002313,-0.96,0.027,0.05703,13.87,1,0.6503,0
2026-01-25 09:15:00,N3,0.02674,0.011225,-0.554,0.02988,0.05185,11.45,1,0.6709,0
2026-01-25 09:15:00,N4,0.01762,-0.011,-0.729,0.02233,0.03795,11.04,1,0.6431,0
2026-01-25 09:15:00,N5,0.023,-0.003292,-0.359,0.03884,0.11515,9.61,1,0.6517,0
2026-01-25 09:20:00,N1,0.02144,0.011154,-0.538,0.02506,0.07418,13.36,1,0.6532,0
2026-01-25 09:20:00,N2,0.01975,0.00473,-2.04,0.02571,0.05495,10.92,1,0.66,0
2026-01-25 09:20:00,N3,0.01537,-0.011369,-0.315,0.02736,0.0611,17.73,1,0.669,0
2026-01-25 09:20:00,N4,0.00427,-0.013345,0.589,0.02132,0.04781,15.12,1,0.6699,0
2026-01-25 09:20:00,N5,0.00954,-0.013465,-1.654,0.02425,0.04767,9.21,1,0.6465,0
2026-01-25 09:25:00,N1,0.011,-0.010435,0.229,0.01388,0.02314,14.89,1,0.6674,0
2026-01-25 09:25:00,N2,0.00879,-0.010965,-0.736,0.03273,0.06629,15.04,1,0.6404,0
2026-01-25 09:25:00,N3,0.02479,0.009416,-1.204,0.02664,0.07106,15.22,1,0.6373,0
2026-01-25 09:25:00,N4,0.01929,0.015017,0.71,0.00967,0.01675,12.81,1,0.6653,0
2026-01-25 09:25:00,N5,0.02032,0.010787,1.019,0.02215,0.0507,14.8,1,0.6587,0
2026-01-25 09:30:00,N1,0.01319,0.002185,0.895,0.02325,0.05987,15.19,1,0.6559,0
2026-01-25 09:30:00,N2,0.01858,0.009795,-0.576,0.02478,0.05445,10.99,1,0.6594,0
2026-01-25 09:30:00,N3,0.01867,-0.00612,0.227,0.04086,0.1058,14.13,1,0.6368,0
2026-01-25 09:30:00,N4,0.01169,-0.0076,-1.22,0.02709,0.0796,17.86,1,0.6039,0
2026-01-25 09:30:00,N5,0.00546,-0.01486,-0.631,0.04203,0.07865,10.44,1,0.6769,0
2026-01-25 09:35:00,N1,0.01642,0.003235,-0.008,0.02608,0.04941,16.84,1,0.6541,0
2026-01-25 09:35:00,N2,0.00725,-0.011329,0.298,0.04263,0.10686,11.78,1,0.6389,0
2026-01-25 09:35:00,N3,0.01069,-0.007984,-0.247,0.02326,0.05705,16.64,1,0.615,0
2026-01-25 09:35:00,N4,0.00829,-0.003395,-1.09,0.02542,0.05992,13.09,1,0.629,0
2026-01-25 09:35:00,N5,0.02494,0.019479,0.211,0.01701,0.04515,10.31,1,0.6592,0
2026-01-25 09:40:00,N1,0.01517,-0.001253,0.283,0.03417,0.10101,11.64,1,0.6122,0
2026-01-25 09:40:00,N2,0.02896,0.021707,-1.806,0.03018,0.07166,8.42,1,0.6037,0
2026-01-25 09:40:00,N3,0.00798,-0.002708,0.331,0.0328,0.09496,14.33,1,0.6116,0
2026-01-25 09:40:00,N4,0.01532,0.007028,-0.405,0.0215,0.03758,14.54,1,0.6308,0
2026-01-25 09:40:00,N5,0.01023,-0.014713,-0.318,0.02066,0.03304,15.56,1,0.6131,0
2026-01-25 09:45:00,N1,0.00677,-0.008399,-1.873,0.00132,0.00299,9.98,1,0.6272,0
2026-01-25 09:45:00,N2,0.01157,-0.01739,-0.636,0.0404,0.08466,15.82,1,0.6492,0
2026-01-25 09:45:00,N3,0.03182,0.023839,-1.81,0.01517,0.02828,17.6,1,0.6429,0
2026-01-25 09:45:00,N4,0.02423,0.008906,-0.58,0.04897,0.11103,13.44,1,0.6507,0
2026-01-25 09:45:00,N5,0.00497,-0.00526,0.156,0.01924,0.04682,14.75,1,0.639,0
2026-01-25 09:50:00,N1,0.02359,0.016823,0.957,0.02809,0.05504,11.66,1,0.6039,0
2026-01-25 09:50:00,N2,0.02631,0.014738,-0.552,0.02907,0.04511,10.97,1,0.6173,0
